subset,slide_id,patch_id,biological_class,medical_center
ID,case_031,sh_oes.2483,SH_OES,VALSET2_WNS
ID,case_031,sh_oes.2485,SH_OES,VALSET2_WNS
ID,case_031,sh_oes.2486,SH_OES,VALSET2_WNS
ID,case_031,sh_oes.2489,SH_OES,VALSET2_WNS
ID,case_031,sh_oes.2495,SH_OES,VALSET2_WNS
ID,case_031,sh_oes.2497,SH_OES,VALSET2_WNS
ID,case_031,sh_oes.2508,SH_OES,VALSET2_WNS
ID,case_031,sh_oes.2510,SH_OES,VALSET2_WNS
ID,case_031,sh_oes.2529,SH_OES,VALSET2_WNS
ID,case_031,sh_oes.2532,SH_OES,VALSET2_WNS
ID,case_031,sh_oes.2536,SH_OES,VALSET2_WNS
ID,case_031,sh_oes.2537,SH_OES,VALSET2_WNS
ID,case_031,sh_oes.2539,SH_OES,VALSET2_WNS
ID,case_031,sh_oes.2541,SH_OES,VALSET2_WNS
ID,case_031,sh_oes.2543,SH_OES,VALSET2_WNS
ID,case_031,sh_oes.2546,SH_OES,VALSET2_WNS
ID,case_031,sh_oes.2547,SH_OES,VALSET2_WNS
ID,case_031,sh_oes.2549,SH_OES,VALSET2_WNS
ID,case_023,advent.1406,ADVENT,VALSET2_WNS
ID,case_023,advent.1409,ADVENT,VALSET2_WNS
ID,case_023,advent.1410,ADVENT,VALSET2_WNS
ID,case_023,advent.1413,ADVENT,VALSET2_WNS
ID,case_023,advent.1414,ADVENT,VALSET2_WNS
ID,case_023,advent.1416,ADVENT,VALSET2_WNS
ID,case_023,advent.1419,ADVENT,VALSET2_WNS
ID,case_023,advent.1420,ADVENT,VALSET2_WNS
ID,case_023,advent.1425,ADVENT,VALSET2_WNS
ID,case_023,advent.1430,ADVENT,VALSET2_WNS
ID,case_023,advent.1431,ADVENT,VALSET2_WNS
ID,case_023,advent.1435,ADVENT,VALSET2_WNS
ID,case_023,advent.1437,ADVENT,VALSET2_WNS
ID,case_023,advent.1440,ADVENT,VALSET2_WNS
ID,case_023,advent.1441,ADVENT,VALSET2_WNS
ID,case_023,advent.1444,ADVENT,VALSET2_WNS
ID,case_023,advent.1447,ADVENT,VALSET2_WNS
ID,case_023,advent.1448,ADVENT,VALSET2_WNS
ID,case_023,advent.1450,ADVENT,VALSET2_WNS
ID,case_023,advent.1452,ADVENT,VALSET2_WNS
ID,case_023,advent.1453,ADVENT,VALSET2_WNS
ID,case_023,advent.1454,ADVENT,VALSET2_WNS
ID,case_023,advent.1455,ADVENT,VALSET2_WNS
ID,case_023,advent.1456,ADVENT,VALSET2_WNS
ID,case_023,advent.1465,ADVENT,VALSET2_WNS
ID,case_023,advent.1471,ADVENT,VALSET2_WNS
ID,case_023,advent.1473,ADVENT,VALSET2_WNS
ID,case_023,advent.1474,ADVENT,VALSET2_WNS
ID,case_023,advent.1477,ADVENT,VALSET2_WNS
ID,case_023,advent.1479,ADVENT,VALSET2_WNS
ID,case_023,advent.1487,ADVENT,VALSET2_WNS
ID,case_023,advent.1488,ADVENT,VALSET2_WNS
ID,case_023,advent.1490,ADVENT,VALSET2_WNS
ID,case_023,advent.1496,ADVENT,VALSET2_WNS
ID,case_023,advent.1497,ADVENT,VALSET2_WNS
ID,case_023,advent.1499,ADVENT,VALSET2_WNS
ID,case_023,advent.1500,ADVENT,VALSET2_WNS
ID,case_023,advent.1501,ADVENT,VALSET2_WNS
ID,case_023,advent.1510,ADVENT,VALSET2_WNS
ID,case_023,advent.1512,ADVENT,VALSET2_WNS
ID,case_023,advent.1514,ADVENT,VALSET2_WNS
ID,case_023,advent.1518,ADVENT,VALSET2_WNS
ID,case_023,advent.1519,ADVENT,VALSET2_WNS
ID,case_023,advent.1520,ADVENT,VALSET2_WNS
ID,case_023,advent.1521,ADVENT,VALSET2_WNS
ID,case_023,advent.1522,ADVENT,VALSET2_WNS
ID,case_023,advent.1524,ADVENT,VALSET2_WNS
ID,case_023,advent.1525,ADVENT,VALSET2_WNS
ID,case_023,advent.1526,ADVENT,VALSET2_WNS
ID,case_023,advent.1529,ADVENT,VALSET2_WNS
ID,case_023,advent.1530,ADVENT,VALSET2_WNS
ID,case_023,advent.1534,ADVENT,VALSET2_WNS
ID,case_023,advent.1535,ADVENT,VALSET2_WNS
ID,case_023,advent.1536,ADVENT,VALSET2_WNS
ID,case_023,advent.1541,ADVENT,VALSET2_WNS
ID,case_023,advent.1546,ADVENT,VALSET2_WNS
ID,case_023,advent.1548,ADVENT,VALSET2_WNS
ID,case_023,advent.1549,ADVENT,VALSET2_WNS
ID,case_023,advent.1550,ADVENT,VALSET2_WNS
ID,case_023,advent.1556,ADVENT,VALSET2_WNS
ID,case_023,advent.1558,ADVENT,VALSET2_WNS
ID,case_023,advent.1559,ADVENT,VALSET2_WNS
ID,case_023,advent.1562,ADVENT,VALSET2_WNS
ID,case_023,advent.1566,ADVENT,VALSET2_WNS
ID,case_023,advent.1567,ADVENT,VALSET2_WNS
ID,case_023,advent.1569,ADVENT,VALSET2_WNS
ID,case_023,advent.1575,ADVENT,VALSET2_WNS
ID,case_023,advent.1585,ADVENT,VALSET2_WNS
ID,case_023,advent.1587,ADVENT,VALSET2_WNS
ID,case_023,advent.1588,ADVENT,VALSET2_WNS
ID,case_023,advent.1592,ADVENT,VALSET2_WNS
ID,case_023,advent.1593,ADVENT,VALSET2_WNS
ID,case_023,advent.1594,ADVENT,VALSET2_WNS
ID,case_023,advent.1598,ADVENT,VALSET2_WNS
ID,case_023,advent.1599,ADVENT,VALSET2_WNS
ID,case_023,advent.1606,ADVENT,VALSET2_WNS
ID,case_023,advent.1608,ADVENT,VALSET2_WNS
ID,case_023,advent.1609,ADVENT,VALSET2_WNS
ID,case_023,advent.1610,ADVENT,VALSET2_WNS
ID,case_023,advent.1611,ADVENT,VALSET2_WNS
ID,case_023,advent.1613,ADVENT,VALSET2_WNS
ID,case_023,advent.1615,ADVENT,VALSET2_WNS
ID,case_023,advent.1617,ADVENT,VALSET2_WNS
ID,case_023,advent.1624,ADVENT,VALSET2_WNS
ID,case_023,advent.1625,ADVENT,VALSET2_WNS
ID,case_023,advent.1626,ADVENT,VALSET2_WNS
ID,case_023,advent.1631,ADVENT,VALSET2_WNS
ID,case_023,advent.1632,ADVENT,VALSET2_WNS
ID,case_023,advent.1633,ADVENT,VALSET2_WNS
ID,case_023,advent.1635,ADVENT,VALSET2_WNS
ID,case_023,advent.1636,ADVENT,VALSET2_WNS
ID,case_023,advent.1637,ADVENT,VALSET2_WNS
ID,case_023,advent.1638,ADVENT,VALSET2_WNS
ID,case_023,advent.1639,ADVENT,VALSET2_WNS
ID,case_023,advent.1640,ADVENT,VALSET2_WNS
ID,case_023,advent.1641,ADVENT,VALSET2_WNS
ID,case_023,advent.1642,ADVENT,VALSET2_WNS
ID,case_023,advent.1646,ADVENT,VALSET2_WNS
ID,case_023,advent.1648,ADVENT,VALSET2_WNS
ID,case_023,advent.1649,ADVENT,VALSET2_WNS
ID,case_023,musc_prop.11897,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.11901,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.11906,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.11930,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.11965,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.11974,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.11983,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12030,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12054,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12062,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12085,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12154,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12158,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12175,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12181,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12182,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12227,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12259,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12303,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12305,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12306,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12362,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12416,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12430,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12446,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12453,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12458,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12476,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12477,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12496,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12521,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12567,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12575,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12605,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12606,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12614,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12647,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12658,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12685,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12709,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12723,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12731,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12757,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12774,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12776,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12780,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12806,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12825,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12853,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12886,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12902,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12966,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12983,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12988,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12992,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.12993,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13017,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13074,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13103,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13187,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13202,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13218,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13228,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13233,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13244,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13261,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13311,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13346,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13349,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13371,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13372,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13375,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13386,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13415,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13441,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13444,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13466,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13498,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13500,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13502,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13505,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13542,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13555,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13565,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13571,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13608,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13706,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13722,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13759,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13804,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13827,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13887,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13908,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13909,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13927,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13928,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13940,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13959,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.13977,MUSC_PROP,VALSET2_WNS
ID,case_023,musc_prop.14012,MUSC_PROP,VALSET2_WNS
ID,case_023,regr_tu.3744,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.3760,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.3772,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.3791,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.3794,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.3803,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.3834,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.3835,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.3849,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.3854,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.3864,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.3871,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.3880,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.3899,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.3921,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.3932,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.3935,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.3972,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.3988,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4042,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4055,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4095,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4097,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4115,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4120,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4129,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4133,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4145,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4148,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4150,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4151,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4171,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4178,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4201,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4224,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4225,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4226,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4235,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4244,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4289,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4297,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4321,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4345,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4365,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4403,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4425,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4427,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4432,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4441,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4459,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4468,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4474,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4477,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4501,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4527,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4528,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4576,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4584,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4587,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4589,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4591,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4593,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4617,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4647,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4675,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4676,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4717,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4724,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4744,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4750,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4757,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4761,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4784,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4791,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4822,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4862,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4867,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4869,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4888,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4921,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4923,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4936,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4972,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4973,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4987,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.4996,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.5002,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.5016,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.5017,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.5036,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.5040,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.5049,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.5065,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.5066,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.5079,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.5081,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.5089,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.5097,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.5106,REGR_TU,VALSET2_WNS
ID,case_023,regr_tu.5114,REGR_TU,VALSET2_WNS
ID,case_023,sh_mag.10009,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8339,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8376,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8383,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8387,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8394,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8405,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8428,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8451,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8498,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8515,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8534,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8544,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8560,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8595,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8654,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8657,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8708,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8723,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8728,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8753,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8757,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8791,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8807,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8819,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8852,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8861,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8868,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8884,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8894,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8908,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8914,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8925,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8937,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8945,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.8986,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9000,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9007,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9018,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9036,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9058,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9066,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9086,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9102,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9136,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9137,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9141,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9163,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9205,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9212,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9224,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9226,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9229,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9239,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9271,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9278,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9313,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9335,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9361,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9366,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9379,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9381,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9393,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9420,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9421,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9468,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9480,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9487,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9491,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9518,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9543,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9565,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9568,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9587,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9597,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9602,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9612,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9621,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9622,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9696,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9698,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9711,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9712,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9741,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9752,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9760,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9764,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9801,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9819,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9849,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9853,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9855,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9867,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9898,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9899,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9910,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9924,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9946,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9980,SH_MAG,VALSET2_WNS
ID,case_023,sh_mag.9990,SH_MAG,VALSET2_WNS
ID,case_023,tumor.6327,TUMOR,VALSET2_WNS
ID,case_023,tumor.6342,TUMOR,VALSET2_WNS
ID,case_023,tumor.6354,TUMOR,VALSET2_WNS
ID,case_023,tumor.6382,TUMOR,VALSET2_WNS
ID,case_023,tumor.6390,TUMOR,VALSET2_WNS
ID,case_023,tumor.6419,TUMOR,VALSET2_WNS
ID,case_023,tumor.6444,TUMOR,VALSET2_WNS
ID,case_023,tumor.6450,TUMOR,VALSET2_WNS
ID,case_023,tumor.6477,TUMOR,VALSET2_WNS
ID,case_023,tumor.6483,TUMOR,VALSET2_WNS
ID,case_023,tumor.6487,TUMOR,VALSET2_WNS
ID,case_023,tumor.6498,TUMOR,VALSET2_WNS
ID,case_023,tumor.6508,TUMOR,VALSET2_WNS
